CO111	O111	CO100	O100	CO110	O110	CO211	O211	Ni111	Ni100	Ni110	Ni211
144.032674341799	143.107687326136	143.65670599255	142.59255162412	142.302431333255	141.328931046163	143.907331126814	142.88104870709	141.165679927872	140.775775664663	139.314761302026	140.989995189851
161.497491097258	160.08902660897	160.529596285075	159.016302597419	158.109914379615	156.721890348083	161.131021870991	159.689895321434	157.978148910197	156.950630128402	154.277866713776	157.591886042843
777.100963289332	772.551299888577	777.389060077693	772.987270254545	777.658064269308	772.989676822606	777.415185568012	772.680799373114	762.331638810597	762.692336239812	762.648351861345	762.512439679473
684.14399082656	680.051111568137	684.409733705417	680.399471863195	684.307952911001	680.21860081472	684.216162064049	680.090550639015	671.373459993724	671.659718107476	671.608433695283	671.50643102404
450.071479273827	447.250320503548	450.226012941277	447.46715999853	451.092089658365	448.163603169482	450.249553342168	447.286224953754	440.850268443814	441.09370622282	441.773257770545	440.926143524668
597.455492812667	593.43499700971	596.889350171992	592.844387065094	595.165993295039	591.157870123356	597.221866903197	593.151190373006	585.604622664367	585.01838717174	583.124384312554	585.382391508347
61.9165777384676	61.5624555170289	62.0736815909797	61.7819634405917	62.0397106425257	61.6472159865154	62.014446193416	61.6152916395599	60.8732604057029	61.0654402003508	60.9854526968527	60.9079605280726
-234.83937640606	-233.16308249118	-234.77347608558	-233.075733483065	-234.044951702867	-232.401747047265	-234.802321889581	-233.120922515413	-230.3615762299	-230.307176686694	-229.450797203358	-230.286360529528
134.09290373057	133.202002725627	133.618678396417	132.755683353102	132.330947456833	131.439015460864	133.967670971705	133.042323812424	131.635590553538	131.175218717915	129.700859932646	131.451640125728
-284.549200399538	-282.771637499779	-284.582802019931	-282.826137900597	-284.93792483789	-283.134920540034	-284.544814538066	-282.751576649241	-278.691036593277	-278.689527423763	-279.102952343228	-278.771874014531
-432.358259135196	-429.956144475017	-433.512593438656	-431.209707215893	-436.241399031747	-433.728839814115	-432.89946238902	-430.399079761827	-423.929047752934	-425.161444170084	-427.93870791579	-424.456878636734
-495.506462082916	-492.345050255534	-495.910065862658	-492.719211101326	-496.629881527457	-493.519104542149	-495.562733367669	-492.438027514887	-485.864536483021	-486.228873861932	-487.095992007351	-486.069243268282
-233.249712871198	-232.035965253974	-233.350527401576	-232.110941203481	-234.091219664652	-232.685974148273	-233.382858776352	-231.974953067697	-228.250345742068	-228.39444882712	-229.073363315824	-228.316652711515
-921.871740123677	-916.236415155408	-922.613349849146	-917.102346468729	-923.485145610895	-917.769696673618	-922.101938713468	-916.359589748649	-904.004140524737	-904.824568117508	-905.851932832331	-904.279174770332
-265.678790589478	-264.180114850996	-265.939991372241	-264.420612005254	-266.738359534284	-265.089170464223	-265.913716745727	-264.230560986098	-260.162516109149	-260.502335388335	-261.125847772044	-260.255561756778
-729.95542358337	-725.637332248568	-731.287837169571	-727.09788284641	-733.505517452241	-729.124943207798	-730.38412470792	-726.016643834354	-716.070920790732	-717.513244233532	-719.994057188957	-716.565999063193
183.296271794162	182.398293905164	183.487162563001	182.599849413096	183.713185440274	182.811662961922	183.418401417363	182.493856390681	180.099457526057	180.29042086519	180.459106134396	180.193960539175
-393.740914155164	-391.345851466159	-394.291626577514	-391.979944730133	-395.127776230064	-392.719483047809	-393.870443064018	-391.467212503156	-386.211951419192	-386.802108911506	-387.815546813685	-386.403085138223
349.496062993169	347.619186208579	350.008716746115	348.156814554365	351.989399936503	349.873837293797	349.885218996835	347.753417060435	342.029046703051	342.645875966481	344.496866335171	342.278439808984
-817.550385616269	-812.894142458817	-818.660729690948	-814.204359773777	-820.709003501162	-815.888701677399	-818.059478235873	-813.22453616197	-801.99848892082	-803.262209996622	-805.352941257112	-802.453827740806
-277.146810437531	-275.187678298649	-276.520570214259	-274.527000707548	-275.057258884132	-273.157929540532	-277.032535603669	-275.051658544217	-271.812257855445	-271.14945851392	-269.289512956633	-271.624041043547
423.711840580654	420.621558864575	422.682221683552	419.540050978507	419.92547931424	417.023936991278	423.16106932134	420.207452356458	415.65192569278	414.509333800254	411.70039228925	415.262264757547
192.413633592079	191.205305715757	192.368561320773	191.12948929557	191.777932384007	190.561442178345	192.383083511328	191.140442286161	188.727709219228	188.673073184125	188.049972552022	188.697071329948
-736.590330294178	-732.282537609889	-737.085618630109	-732.780527347471	-738.216643340741	-733.769104196991	-736.950671992552	-732.439430264092	-722.193353894576	-722.744003372933	-723.662807699616	-722.465990231486
532.027457352855	528.643446278678	531.585029809832	528.226786182619	529.372633767783	526.086987753738	531.758266660481	528.426581817509	522.31775113231	521.805759524294	519.613171355947	522.165473524949
-206.363933535136	-204.98486822407	-206.639129943297	-205.290120201703	-208.299983830174	-206.88060276348	-206.561846720726	-205.147503578628	-201.784624403543	-202.071738613366	-203.609177612144	-201.980756971379
445.535653906283	443.002719904893	446.261117134794	443.788853083526	447.767867264453	445.119042812932	445.793948875492	443.159396749859	436.784581398088	437.579182211309	439.283334905589	437.081108368566
-219.949345961131	-218.407477828267	-220.236936289197	-218.614330997118	-220.735834228823	-219.190465441935	-219.889850435807	-218.369558398134	-215.182777954088	-215.443433779973	-216.2442546599	-215.285734015088
-674.356057725692	-670.331869687725	-675.430359177343	-671.416038183903	-676.992297361378	-672.977395397115	-674.640950329082	-670.620187619945	-661.616767868107	-662.729495689747	-664.542180687412	-662.024714397285
103.913114723886	103.467197084724	104.314097142084	103.87920314658	105.530436200952	104.925407264683	104.045766176607	103.485001748915	101.368166202155	101.803025778866	103.247028334555	101.545269574853
-543.817406549612	-540.810988066386	-544.778810032377	-541.862911542686	-546.647533809626	-543.510956103665	-544.14257626597	-541.037501520502	-533.318159624538	-534.336729629741	-536.48410852549	-533.741123648384
-115.378735353756	-114.388632080527	-115.355852138148	-114.427112567908	-114.036077053864	-113.263024105031	-115.087490880889	-114.330333168532	-113.76965575913	-113.685452452148	-112.730519131785	-113.697070650969
2.75480551359854	2.5114334491949	2.37692205934124	2.00802262228518	1.56037030688825	1.3873159624645	2.57232469622318	2.37684551908933	2.5755417627928	2.12056997189057	1.23938748644272	2.45470655644928
363.368154047925	361.116890083039	363.804753559414	361.549360051132	364.346529604613	362.096913421233	363.393531498631	361.155966757404	356.313920440398	356.746239237637	357.558336490183	356.475321287564
1069.48346217175	1062.94688792133	1069.86224023334	1063.45111689671	1070.39523698264	1063.73335494373	1069.70131563619	1062.98346584622	1048.63071012283	1049.09067129511	1049.49296667503	1048.82400165328
-389.134334286528	-386.543047657713	-389.038969675223	-386.425715018017	-388.302109237745	-385.745205662029	-389.029407378948	-386.436134172134	-381.583305801277	-381.482373797928	-380.740876860608	-381.518957249754
-299.406710870194	-297.423379876449	-299.00501555221	-296.935517033615	-298.631455564635	-296.567977876255	-299.336275719998	-297.23512304447	-292.867917562524	-292.425154803078	-291.82151061651	-292.774511811106
-2.36551658904682	-2.39085684196516	-2.21378068430522	-2.21814348972612	-2.5904220337643	-2.47290780525964	-2.44569372777278	-2.31614214915635	-1.68362273320099	-1.57761937296436	-1.79881095473866	-1.63895235128939
-119.646082380798	-118.936037972706	-120.337770901936	-119.691973299294	-120.809321553477	-120.243480839892	-119.665726780123	-119.130927432079	-118.143768278763	-118.836920507036	-119.745227095257	-118.342186074227
-693.675799334363	-689.380660905703	-693.61224669322	-689.316154222764	-693.440641519313	-689.112100396402	-693.709141546117	-689.31909269625	-680.120158224996	-680.050060204226	-679.699854459874	-680.153883885871
-475.823705771003	-472.69437465187	-475.968770160875	-472.859122426579	-476.605093578356	-473.474690375244	-475.852070550247	-472.703450820816	-466.132481475179	-466.284161289161	-466.931115773516	-466.215624570135
423.691355940765	420.741861788944	423.479085730295	420.445715498875	423.291859606794	420.392618280261	423.60774881893	420.650922607234	414.949162123207	414.681842009637	414.355418306919	414.900551067463
-217.64915970082	-216.019062177636	-217.278125983788	-215.674579056689	-215.999552363352	-214.508692402995	-217.358791327248	-215.85416136788	-213.722192383944	-213.336189180575	-212.132778973596	-213.540637241438
143.484799596259	142.771172077059	143.543545660155	142.87304358527	144.286971546512	143.44586105598	143.717129662308	142.858261859875	140.339183049008	140.434674789315	140.89733492477	140.439708840487
-416.231881756791	-413.807873137382	-416.504713568311	-414.155380922782	-416.863604388382	-414.351453546906	-416.298419834674	-413.793663688139	-408.135129182408	-408.457561332849	-408.94854920733	-408.243264338279
-127.520915067236	-127.010645684363	-127.592493360336	-127.136019844917	-127.703491231609	-127.078490823989	-127.641149481803	-127.006320891953	-125.174861849065	-125.284574377456	-125.348489604351	-125.236803810937
-342.968654583135	-340.812641414637	-342.778732920988	-340.635971240651	-342.526519263139	-340.271792989894	-342.941806749962	-340.678271058457	-335.804367485292	-335.619858347711	-335.290625440368	-335.763895524119
458.106364094154	455.219742009104	457.707679756675	454.906254878909	456.274613929857	453.405208433331	457.988994005033	455.072713729035	449.50473412404	449.100471406287	447.486197433597	449.375045112325
131.856363030672	130.580844969025	131.366091617416	129.986374492767	129.76019658493	128.59207700352	131.52396486392	130.334542142599	129.0413956767	128.4929706047	126.920258598404	128.811160718311
-191.470591394781	-190.17530046953	-191.553390529379	-190.272923766951	-191.909628816027	-190.608548366332	-191.56567641828	-190.240123895388	-187.537337333154	-187.64171622437	-187.858185178825	-187.587732654582
-114.122626181102	-113.723520616318	-114.565305956939	-114.27438810411	-116.111257355515	-115.591210588943	-114.397142118875	-113.893513962058	-111.882512066326	-112.428183773954	-113.988222568619	-112.082055909679
85.8811498477542	85.633800472478	86.5981108284089	86.3893529671095	87.8089255054083	87.4760483843953	86.1710325931664	85.8548505693589	84.4182113839864	85.1956672869236	86.5597205319938	84.6835897633607
-71.4333734310399	-71.1855131546226	-72.231660503679	-72.0644433160646	-73.1848120254458	-72.8803250171759	-71.5628887513076	-71.3144933776807	-70.3553063964055	-71.2187950572961	-72.6134824942023	-70.5811978202023
371.475342459977	369.429825303633	372.134906142147	370.153356368402	373.021097398112	371.014327378348	371.575903596498	369.604596387914	364.696430380155	365.32483530756	366.573245750114	364.9881438824
-214.36488294317	-213.093142466403	-214.411195514023	-213.130995035435	-214.532810296463	-213.209620585517	-214.368416557541	-213.029395050057	-210.058632607509	-210.126503956007	-210.285869209865	-210.059700624477
43.2513556489721	43.2530923913073	43.8136958615796	43.9270327121712	45.7559587025198	45.6065872562085	43.6480857993511	43.4987891658011	42.3773836119408	43.0781218440225	44.8872612937257	42.6115937900431
292.958806053436	291.194524142938	293.440883656944	291.69158809459	294.195827064965	292.487797785189	293.159250710901	291.424249198337	287.67710516778	288.196121483289	288.89977653967	287.85186019572
150.285783763459	149.279709759579	150.168643438732	149.155218474431	148.867369616562	147.925911314604	150.093167946407	149.144953041586	147.705506693796	147.548275532831	146.412303307304	147.615497132645
-148.604199360854	-147.894635311994	-149.580522369052	-148.964158839138	-151.770719142333	-150.940193182103	-149.056650585188	-148.245706501691	-145.57373562325	-146.656746134965	-148.907944323003	-145.950617979491
1322.46170346687	1314.17443327289	1322.78641123472	1314.5393786146	1322.87363737794	1314.49758699579	1322.59741293233	1314.13854774351	1296.52530330945	1296.90707309754	1296.8754025999	1296.68019776248
462.275470442993	459.719809785771	463.254411369927	460.862427646405	465.630709154197	462.931283198538	462.766080329441	460.066358576688	453.300755921066	454.409576377302	456.791442635503	453.704873954267
28.7705974868097	28.575944321607	29.1292887731922	28.8876493352278	30.5714275990866	30.2975597859515	28.9938735611247	28.7239334200725	27.5945808789113	27.9615046990466	29.3196208254802	27.7897228430029
90.6955380136769	90.1921514084033	89.6207020883094	89.1118778233194	87.2721657009834	86.7460119470634	90.3514060559855	89.78307230257	88.8748809380322	87.7209302374704	85.1612250834405	88.5024228597013
-526.545927701171	-523.447099856561	-527.352637054043	-524.361380569656	-528.845967129447	-525.748324900285	-526.827948464416	-523.719948890254	-516.743114168801	-517.610736274639	-519.222663011454	-517.069341104972
264.084511781496	262.670582376918	263.866612637278	262.469686283791	263.756344748155	262.193670953262	264.159889463356	262.572819308227	258.703740231804	258.48062959247	258.15715484485	258.700316899783
-639.772891298323	-636.078282277823	-640.150382951387	-636.443098975403	-641.152208224152	-637.355968348817	-640.039432349941	-636.195393953481	-627.313509376551	-627.714879354048	-628.573347018334	-627.555364076998
-219.008508064698	-217.67985428239	-219.011195578708	-217.583063061544	-220.191306106578	-218.722926734217	-219.199086128492	-217.702393887825	-213.805881970527	-213.797309011145	-214.700683257882	-213.915048439014
-469.649429159424	-466.64929598426	-470.391150142633	-467.396256198104	-471.694482159003	-468.659573976951	-469.95745190667	-466.891846182065	-460.312872485056	-461.12984637989	-462.424826974425	-460.58669529735
-163.17189578977	-162.134719697713	-162.886475542161	-161.902294369816	-162.410096712038	-161.361689584547	-163.144403282348	-162.075312950497	-160.01245748473	-159.745278852171	-159.073821952962	-159.923718579476
474.395246865873	471.282341502983	473.989246370753	470.837400520298	474.035967183378	470.858722032808	474.501208761038	471.236935489851	464.601998552321	464.194228747398	463.672322682361	464.558601091042
-481.850572339008	-478.927158989303	-482.303377290729	-479.351662729834	-483.066048218426	-480.102499088647	-482.039676467496	-479.035088629561	-472.556151114172	-473.053451479792	-473.802268828261	-472.730979674061
154.402686467724	153.839917161395	155.141965666513	154.600651074242	157.674707480835	156.947419614484	154.814039851767	154.104857153636	151.071422592745	151.886786790401	154.431922119848	151.413597200373
-23.3707764608753	-23.1446809891904	-23.5203421091301	-23.3240103161816	-23.9174011765353	-23.7023800684083	-23.5054653197221	-23.2838961834559	-22.8558471526885	-23.0252178940236	-23.2557770181411	-22.9246918466724
28.0031946642193	27.8035526379522	27.6528166338212	27.4548640017833	26.7370394142329	26.5260435823225	27.8501556363137	27.6350850026668	27.4283382484823	27.0539700391628	26.1429242736208	27.2970497643614
-318.197730420949	-316.157482463513	-317.954816496327	-316.012809363187	-317.20630354929	-315.243734694314	-318.027841988168	-316.062268813589	-312.244272009493	-311.974657918307	-311.284351651208	-312.166413645823
-382.092137275435	-379.706181635533	-381.558020424598	-379.159020978308	-380.159986831928	-377.767121379109	-381.970574921471	-379.52908455532	-374.679413736042	-374.082756281025	-372.4440110009	-374.541881543313
-2.33342095163152	-2.46798263238634	-2.43206887082488	-2.71168719222442	-3.45087254603641	-3.44270697780394	-2.59418346839993	-2.58907770785845	-1.9222763109974	-2.11694083028306	-2.9145265029656	-1.99992137795289
-366.075798128846	-363.470847073362	-365.65780961171	-362.97403179733	-363.580569098986	-361.156694484294	-365.681705832073	-363.224272345989	-359.432293381244	-358.925160157493	-357.01969611418	-359.233065545321
-189.340903086138	-187.909047750149	-189.339623454969	-187.808089937997	-189.598371309929	-188.224893808184	-189.267380778953	-187.889589343902	-185.223313300527	-185.154090129379	-185.443265127019	-185.267384009399
-349.109676962142	-347.115731872116	-349.597176797684	-347.760063549368	-350.623604058116	-348.626970716412	-349.293899755615	-347.309746830942	-342.555497517851	-343.077595889569	-344.169244474533	-342.788120335296
-89.2301175169022	-88.7082353108808	-88.8736715480284	-88.3213523210115	-87.9450146635695	-87.4892102761213	-89.0579286659543	-88.5827260019422	-87.8227908869252	-87.3997787699677	-86.4459021636767	-87.7078078048252
-306.339143422833	-304.517773383963	-306.509875169975	-304.801461354912	-306.232645687528	-304.414984269892	-306.337380190223	-304.522819666302	-300.864523762917	-301.071716719529	-300.903460820736	-300.910798145697
-438.499608440076	-435.7817763504	-438.907567973837	-436.210281018916	-439.369794323621	-436.693018689429	-438.557330310755	-435.878074228401	-430.188532582261	-430.590694436476	-431.19910151152	-430.353925634558
191.986759199691	190.716885991738	192.791257839968	191.52243224277	193.872486100933	192.643740806411	192.04592135949	190.854904115192	188.354498739556	189.188969808036	190.717194747781	188.57061343532
-147.831883477013	-146.800360885951	-147.603656711736	-146.590355192759	-147.190740825904	-146.254254915038	-147.635551160443	-146.71158759716	-145.00840212511	-144.699123174598	-144.420996498214	-144.97965991211
180.469840761328	179.688870961454	180.503172621327	179.705808419274	180.24040782948	179.284917879959	180.609667119137	179.623636196955	177.012088818041	177.099302036118	176.685980618496	177.011575271817
86.723479626874	86.0036237767474	86.9193624218341	86.173107525424	87.0375667684412	86.3769796107376	86.7071404907358	86.0500755170596	85.0987033648791	85.2894195395788	85.5049059264715	85.1440414934625
-627.150139909725	-623.420841934117	-627.490191286833	-623.72455032811	-628.431675840969	-624.636729219267	-627.354890476683	-623.508961030863	-614.843934541143	-615.207595575135	-616.023206923811	-615.019667559396
-467.930408999486	-464.954087548934	-467.909395315727	-464.91166705512	-467.124680301337	-464.159793724247	-467.85917249132	-464.864166106799	-458.984591715059	-458.931709531431	-458.168503498986	-458.982645320377
-338.436595926406	-336.446688399924	-338.722585316547	-336.760113946145	-340.651491711523	-338.436064843234	-338.835254159268	-336.588428952121	-330.991754626491	-331.387713861309	-332.91983107492	-331.178066673893
304.253387915069	302.251391965576	304.752171499887	302.759449795496	305.33192838924	303.407369611949	304.254012068846	302.352998267241	298.474836459493	298.945568811452	299.858744784688	298.673579988459
-8.51936538345103	-8.5269289914952	-8.64354943276203	-8.6384197699565	-9.09440484914876	-8.96216685411491	-8.70245020293873	-8.55942025026684	-8.01274483223733	-8.19560367264853	-8.46761249686278	-8.07063647448308
-539.90797164899	-536.632840695437	-540.482746029512	-537.219793992525	-541.171912935544	-537.883310594777	-539.968722964985	-536.683630869779	-529.488800697298	-530.070515348426	-531.060306269635	-529.700571899872
496.234832578782	493.228302660523	496.463329598158	493.539297665566	496.711519005342	493.6653650235	496.400719878123	493.31065479579	486.873052562555	487.159069693235	487.255995408391	486.97121829308
-339.342845242708	-337.012882203094	-339.769654551777	-337.444409888775	-340.833883330478	-338.523909296369	-339.51917533181	-337.192148159595	-332.349646487921	-332.784841263262	-333.793631169385	-332.547967240073
466.68771054176	463.979391592199	467.122663795622	464.483082461723	468.502931807081	465.709689238496	467.02380853043	464.202378001835	457.497517038047	457.988085433933	459.149608856558	457.754195832845
-256.608670213359	-255.145899212426	-257.014443580554	-255.610790663873	-257.945640596226	-256.430077289701	-256.813442563826	-255.28661012676	-251.770353342869	-252.233431070324	-253.123079474545	-251.939166937233
-415.131248029298	-412.798721118048	-415.93231859211	-413.603389729939	-416.734930647707	-414.338410072817	-415.348360386778	-412.96123101322	-407.368966768981	-408.196792685244	-409.277221709875	-407.671292854758
227.157290716719	225.519145579501	226.778215955082	225.084785876865	225.811626785265	224.228442337175	226.914522235749	225.318195873276	222.384833911224	221.948467176728	221.024678290204	222.239962242886
-578.478496107696	-574.893510104228	-579.031320685813	-575.410175231786	-580.420906032179	-576.751982242126	-578.702590123333	-575.005563188848	-566.73071896199	-567.317565229908	-568.728850588254	-566.979788791504
-331.202124757342	-328.981347058767	-331.800446849564	-329.642976435809	-331.982623527367	-329.956775551323	-331.21341162865	-329.178855496557	-325.590607199374	-326.20031462354	-326.664034214891	-325.750574978746
544.861756463912	541.322207701657	544.868274244889	541.439355338293	544.005300214438	540.452666262759	544.769302503902	541.20254424536	534.456138053054	534.504935512718	533.72920124041	534.409192093662
154.021039966133	152.860292000053	154.350344365048	153.268381857619	155.134236784826	153.985661726134	154.16121255254	153.015754392311	150.757642551997	151.127106818149	151.867978953864	150.871260557525
-344.708303023766	-343.008220734854	-345.608206420025	-344.062374576477	-347.254894311378	-345.408938488833	-345.191197967079	-343.335780726949	-338.52352933109	-339.562627005027	-341.171907828633	-338.883296310181
446.964670408539	444.425276260165	448.410631508704	446.000225872262	450.77862909282	448.161469145814	447.47410083774	444.876758615171	438.614182586088	440.183313739382	442.849739874378	439.139436837579
-145.879800900546	-145.066838890363	-146.23892566337	-145.451237622541	-147.074787762733	-146.25358151489	-145.989010442103	-145.178884083574	-143.171399720486	-143.540084759562	-144.464280517811	-143.318977903381
-321.54098777295	-319.763246881006	-322.503477784014	-320.756268985435	-323.609764994555	-321.821124470643	-321.846059068369	-320.054611989139	-315.956439950676	-316.993270080224	-318.275929334366	-316.278322007558
-261.128796545352	-259.57854706341	-261.87703221917	-260.371616582667	-262.987975573389	-261.457514672335	-261.262988985862	-259.755664089629	-256.24190123177	-257.025092064932	-258.471822411435	-256.484840546544
-414.171865954124	-411.563092495636	-414.445625716845	-411.868848100009	-415.298793545581	-412.622396022035	-414.319620735001	-411.626528752893	-405.709124440335	-406.024824354831	-406.82485983857	-405.832181423668
202.358586784345	201.309243393796	202.12639792857	201.149113630391	201.998612999728	200.775317730803	202.470592094209	201.231856808611	198.307808747477	198.138308995608	197.70799287166	198.259626078191
-775.041704064948	-770.087746143132	-774.919823088078	-770.046971656306	-773.991022361854	-769.000705540763	-775.058852679515	-769.992983142289	-760.142222415523	-760.075211046588	-758.885161653761	-760.081999386648
-710.966496504418	-706.448975286368	-711.42353243203	-707.043584392503	-711.346087229778	-706.908007219286	-710.970258056333	-706.517463003519	-697.744014848303	-698.229068825444	-698.393184703779	-697.894277001057
-82.4288624804067	-82.0240885201429	-82.1838447841437	-81.7151339445691	-81.650339929969	-81.2231663700795	-82.4124119918197	-81.9552524292058	-81.0704733516804	-80.8004460597622	-80.0791739836759	-81.0149372162623
-257.65466550047	-256.032478720266	-257.039290619267	-255.372567639102	-255.848765516037	-254.177130307229	-257.559023595393	-255.826555828801	-252.537404723204	-251.883120010158	-250.361597391946	-252.362577677402
-469.660871714914	-466.864774427166	-470.042909046004	-467.302817013256	-471.575967655711	-468.634428320895	-469.927344029776	-466.963686532402	-460.011098305882	-460.47392641445	-461.905779646716	-460.196921289129
614.862997346656	611.189505350116	615.139105093991	611.487706325413	616.200123375646	612.417268305255	615.048925623222	611.229862706184	602.536454818076	602.862979341595	603.84941156457	602.703333876832
1126.82249547922	1119.94076093439	1127.23529602088	1120.35834126754	1128.21438068446	1121.13423743488	1127.17396093184	1120.00155133944	1104.3611887107	1104.85315530852	1105.52631953249	1104.60587095976
-282.632038344186	-280.567624555743	-282.374686087155	-280.296142025973	-280.821544485631	-279.005581138512	-282.310775516982	-280.467120431595	-277.832832644302	-277.489060884539	-276.069818895628	-277.69705336601
-27.6481204236024	-27.5577030133718	-27.1807480403786	-27.0851148119909	-26.380784806905	-26.2218033283598	-27.6199555330077	-27.4196937550869	-27.1144598920105	-26.6599900476767	-25.5491019694705	-26.9640475503693
-538.561945626177	-535.066733397864	-539.4000298558	-536.006301344236	-540.295518150112	-536.847573777769	-538.700384606985	-535.254481052414	-528.342802165159	-529.245740613745	-530.452538041484	-528.59524121481
564.085891065519	560.594193859903	563.689121047581	560.145276030305	562.49094511481	558.912822569616	564.078807089315	560.413118314598	553.017216588382	552.622913971038	551.060087718902	552.899825084906
157.553834918611	156.728182723596	158.174752280691	157.381345942873	159.889852539147	158.99345895333	157.787479480981	156.912304701606	154.347483742056	155.013048611276	156.851637557528	154.608186417478
-166.263916323151	-165.726325774165	-167.166574883621	-166.808334634475	-169.167726088933	-168.502838728665	-166.641168115568	-166.019021761758	-163.536287591554	-164.55543699914	-166.754942342907	-163.888313774458
-329.553495575902	-327.213500282611	-329.019724927736	-326.672174894472	-327.909374881628	-325.582836183062	-329.40245654771	-327.022956017714	-322.92244534129	-322.379483189421	-321.007956938779	-322.735454364753
144.451577913179	143.568497849255	144.273685575231	143.328820503631	143.589418546216	142.728579041675	144.364355154948	143.470069017646	141.861334315923	141.664121418294	140.929740922579	141.79272624346
-519.410381266664	-516.096278546479	-519.552822708347	-516.25230062406	-519.652633852055	-516.316111244341	-519.442977481946	-516.083209780316	-509.254743270272	-509.392126896128	-509.511454544979	-509.363420873184
-171.953714681495	-170.960159933628	-172.229941919249	-171.329705615028	-171.858966928269	-171.01479056843	-171.95682008655	-171.106491381557	-169.71909692704	-169.977164554793	-169.7304362071	-169.814707892887
-757.720487394648	-752.961056751456	-758.11635323358	-753.405910585185	-758.662832909765	-753.885224571592	-757.748313409054	-752.966161489318	-742.883569960047	-743.28730724583	-744.042148715896	-743.063387722952
297.924184053544	296.428821525395	298.630980013247	297.235647662495	300.143494253328	298.608629388707	298.177706838946	296.677961090465	292.5349774246	293.250277380474	294.952352559643	292.886135544415
112.460651090746	111.412490546281	112.078890101215	111.027080257998	111.366695204405	110.354388643912	112.269496475224	111.251737247263	109.883316579063	109.47654948583	108.728765669097	109.734425474431
5.34707816653827	5.1682261212527	4.935390192456	4.76327998296802	3.32580669595427	3.24957479788645	5.14166322391247	5.03446188981525	5.77319347776211	5.34267577216997	3.66138399271858	5.5580664558056
-58.4648111988363	-58.2275171810852	-58.4152820274694	-58.2388144393462	-58.8504579398823	-58.4839902375661	-58.6517802863927	-58.2671467023702	-57.1221438100465	-57.1580049313434	-57.2901548215841	-57.1276142966599
-290.385061725743	-289.004418300576	-291.626703358748	-290.358386956055	-295.1677436191	-293.649889164699	-290.956785740658	-289.466950350519	-284.614007405686	-285.981067440369	-289.660662956539	-285.148533146592
-75.9558391777368	-75.4801573480681	-75.9762922578293	-75.4722771408933	-76.2094328463863	-75.671152861973	-76.0823637328504	-75.4964702189341	-74.2669231013833	-74.3442613948637	-74.3629544124396	-74.2462588378471
1088.09306241482	1081.42485333573	1089.78736435742	1083.22156566954	1093.4166772358	1086.59778676878	1088.79886284385	1081.94233007766	1066.51639192644	1068.38926359965	1072.07200283731	1067.16877685215
-164.845671111106	-163.821890165544	-163.998697333986	-162.902732821714	-161.753121750535	-160.693058916318	-164.600860645593	-163.486340663112	-161.714649007277	-160.816540051301	-158.27970391129	-161.402256451898
-393.632630836338	-391.324170722393	-394.516417238694	-392.292064710938	-396.346007024618	-393.988762075072	-394.045119704398	-391.671524086229	-386.237031027047	-387.213452654389	-388.998462098383	-386.5920556684
-578.532007372401	-575.167055484285	-578.557703280448	-575.229945069991	-578.650587239551	-575.143583976401	-578.682745263522	-575.127359926928	-567.205332164726	-567.279095422069	-567.161928828099	-567.265124848389
110.853506671918	110.238091713528	111.294275752192	110.714296023938	112.03388702349	111.392759126817	111.042455360243	110.404112513727	108.841536974353	109.306719417422	110.08651883403	109.017146815503
-306.260150349725	-304.488691164156	-306.679699603395	-304.978052794235	-307.420705099923	-305.563585800323	-306.479302962785	-304.602340173162	-300.404381123577	-300.923458985446	-301.610470078745	-300.537032465068
75.0614042197185	74.9640119654312	75.6397824006963	75.6072211037613	76.7850862203405	76.6194028857084	75.3339807881144	75.1786936487067	74.0141294583319	74.6310123476288	75.8388405945033	74.2649181950186
248.531658987562	247.140147693164	249.363286342876	247.979016930532	251.22222414648	249.780566909071	248.837172822998	247.404717339826	243.603615364931	244.473660091798	246.488968616959	243.94517521842
57.4971199877045	57.104675738728	57.1060203470893	56.7739106513686	56.4358245868575	56.0362002798161	57.4247551211206	57.0058399842801	56.432320163015	56.0544695665694	55.2009093726442	56.2888423724253
239.990601128905	238.422351032039	240.50626309282	238.953646369646	242.389759961271	240.710720233053	240.271253264234	238.602755588013	234.604491461889	235.198885062763	237.015032207585	234.826587752739
101.991564451584	101.434831024822	102.718869714005	102.228221974528	104.565632055817	103.906266363553	102.298282028721	101.66234880547	99.6366152414307	100.451618057408	102.369719544933	99.8897615824092
509.279634054842	505.913077067242	509.000419687609	505.651171606804	508.317681397776	504.94500164799	509.240484123166	505.806439596791	499.127488127549	498.859695566574	497.915075577338	499.034696087832
263.720681024882	261.752563302342	263.127555025688	261.052630483348	261.247721026711	259.383776689224	263.422457998573	261.503644649352	258.621203512849	257.938053284636	255.943563914929	258.389837803838
-288.83224027581	-287.083236464979	-289.011834831728	-287.279733212537	-289.73227078562	-287.94448875011	-289.025793424258	-287.201439009268	-283.131098075634	-283.338431184678	-283.860725183434	-283.256015149981
360.002802805876	358.114967221229	360.837333907618	358.901422335196	363.431692517929	361.298357871359	360.588700771833	358.418605324631	352.459726281771	353.397449459159	355.694100881505	352.851842179923
296.512357951297	294.600404480949	296.365376598517	294.498145317794	296.245361999948	294.300071829588	296.481901763615	294.52464071397	290.47750250969	290.321956398533	290.145527448954	290.462720960512
