dH	delta_dH
79.78786337258103	7.644639357418896
100.87631252738689	-13.443809797386962
101.16585734233556	-13.733354612335631
99.69458585115322	-12.262083121153296
63.58730932669701	23.845193403302915
81.55582854918535	5.876674180814575
58.436128284880084	28.99637444511984
62.07440793296669	25.35809479703323
83.94133248818585	3.491170241814075
70.47101137553878	16.961491354461145
57.26845148457656	30.164051245423366
136.6651963526671	-49.23269362266717
53.0935550029873	34.33894772701262
97.15587637459808	-9.723373644598155
87.47059848118457	-0.03809575118464181
83.43918075661728	3.993321973382649
99.65712691515014	-12.224624185150219
111.56812901532263	-24.1356262853227
52.313107723661375	35.11939500633855
49.63567263065866	37.796830099341264
133.00660371290374	-45.574100982903815
84.1779546102945	3.2545481197054187
80.96320918493362	6.469293545066307
71.43371576898281	15.998786961017117
107.55220446941453	-20.11970173941461
101.04140132873377	-13.608898598733845
109.59297392597742	-22.160471195977493
52.97232220812489	34.46018052187503
90.61630762261154	-3.1838048926116187
98.25931852298743	-10.826815792987503
73.32759713593839	14.104905594061535
104.19308310776579	-16.760580377765862
103.5263189158726	-16.09381618587267
77.43184313175004	10.000659598249882
73.55826970543819	13.874233024561732
87.75172871640677	-0.31922598640684896
90.094509366961	-2.662006636961081
77.70558759406629	9.726915135933638
64.24365158423677	23.188851145763152
95.28332465745768	-7.850821927457758
104.16092334136044	-16.72842061136052
86.6514091106277	0.7810936193722284
69.15704647227574	18.275456257724187
85.14782136590327	2.284681364096656
87.8107156443414	-0.37821291434147497
32.89485738195643	54.5376453480435
90.70595368906041	-3.273450959060483
105.37321001239732	-17.940707282397398
76.30072635565128	11.131776374348647
94.73319147518421	-7.300688745184289
117.59628245828142	-30.163779728281497
74.27569620674811	13.156806523251817
95.58497750657742	-8.152474776577492
103.85346582118044	-16.42096309118051
120.20272522962412	-32.7702224996242
105.72520112066675	-18.29269839066683
121.80406878086185	-34.37156605086193
113.88938598778012	-26.45688325778019
80.5894422028189	6.843060527181024
111.04364824984921	-23.611145519849288
140.73704621541313	-53.304543485413205
75.026547511784	12.405955218215922
84.81530578316145	2.617196946838476
87.65173066108926	-0.21922793108933547
79.79123624667048	7.641266483329446
72.38819029175559	15.044312438244333
69.04130202187574	18.391200708124188
76.06341464040727	11.369088089592651
64.19879397604566	23.23370875395426
32.96939277066102	54.46310995933891
129.65765235941856	-42.22514962941864
99.01958345807637	-11.587080728076444
96.80040341626867	-9.36790068626874
102.98814573078474	-15.555643000784812
49.6671189273757	37.76538380262423
97.60852498149418	-10.17602225149426
62.821041203766214	24.61146152623371
68.53978720801402	18.892715521985906
75.5112337929551	11.921268937044829
109.18913669562258	-21.756633965622655
67.80814502503122	19.624357704968702
103.34349308893812	-15.910990358938193
54.439926613700806	32.99257611629912
109.29828544952503	-21.8657827195251
114.6813909390876	-27.24888820908768
73.5440815041749	13.888421225825027
119.38699474481487	-31.954492014814946
139.39545279631798	-51.96295006631806
48.10441435551016	39.32808837448977
100.84172907393454	-13.40922634393462
82.78351872708268	4.648984002917246
97.73718706113519	-10.304684331135263
70.54066084754973	16.891841882450194
83.66631204880846	3.7661906811914605
99.16375423641776	-11.731251506417834
67.72078282255839	19.711719907441534
85.76465462394131	1.6678481060586137
96.52493900879577	-9.092436278795844
95.32294253353044	-7.890439803530512
104.60510055839055	-17.17259782839062
116.28851347221203	-28.856010742212106
54.6647134620072	32.767789267992725
86.8674636652469	0.565039064753023
84.15348857189034	3.2790141581095895
95.91389344362702	-8.481390713627093
84.94042822880161	2.492074501198317
122.18521826462543	-34.75271553462551
89.94803524920658	-2.5155325192066584
58.32184305050512	29.110659679494802
83.28977217348373	4.142730556516199
69.58481836215768	17.84768436784225
99.13267733025103	-11.700174600251103
103.28952904785663	-15.857026317856707
114.75391192807118	-27.32140919807125
116.20363169836608	-28.771128968366156
65.49832891417216	21.934173815827762
62.670548474017124	24.7619542559828
83.34877144028295	4.0837312897169795
82.2695728776828	5.16292985231712
86.49858866449839	0.9339140655015399
87.44817982283828	-0.015677092838359385
64.64940228926778	22.78310044073214
74.12571328623861	13.306789443761318
85.6898998788013	1.742602851198626
75.16800664064161	12.264496089358317
92.15369650863343	-4.721193778633506
62.86831093310778	24.564191796892146
84.04020731961558	3.3922954103843495
118.93441462434478	-31.501911894344858
119.11439468157099	-31.68189195157106
106.4348558355114	-19.002353105511474
95.94499867480684	-8.512495944806915
53.34051680467971	34.091985925320216
65.85155097270129	21.580951757298635
115.0297302375466	-27.597227507546677
73.44827270675435	13.984230023245573
28.450550967906594	58.98195176209333
60.634839057122946	26.79766367287698
67.18164935250664	20.250853377493286
75.85448151476615	11.578021215233775
78.92290654502719	8.509596184972736
73.59560388906536	13.836898840934566
80.15525557104499	7.2772471589549355
86.64283215390603	0.7896705760938971
102.11499391347931	-14.682491183479385
70.82211539744091	16.610387332559014
113.18544016889788	-25.75293743889796
117.63247477796173	-30.199972047961808
54.20440872436299	33.22809400563693
127.1233250554869	-39.69082232548698
80.81431084936591	6.618191880634015
105.74337866075072	-18.310875930750797
80.052781462713	7.379721267286925
66.44655755070741	20.985945179292514
62.34040406657002	25.09209866342991
40.59690908714035	46.83559364285958
60.30326246841511	27.129240261584812
61.789933006146356	25.64256972385357
67.59779986849932	19.834702861500602
107.52686553324745	-20.09436280324752
74.80093751670844	12.63156521329148
66.663472095066	20.769030634933927
58.392194810669	29.040307919330928
91.50476973132024	-4.072267001320313
108.18471968515038	-20.75221695515046
97.28248093420186	-9.849978204201932
64.35080896626457	23.08169376373536
130.3435380635219	-42.911035333521966
88.56964785509624	-1.1371451250963105
92.60478900149016	-5.172286271490236
104.87000272280054	-17.43749999280061
