dH	delta_dH
14.73932112571768	-8.724661170717098
-3.096207407508672	9.110867362509254
31.377342690000802	-25.36268273500022
25.25991546512435	-19.24525551012377
-9.520292915768522	15.534952870769104
9.873526716694897	-3.8588667616943155
-17.634026983313532	23.648686938314114
18.2207601621258	-12.206100207125218
-9.275340413006177	15.290000368006758
-22.446341809919403	28.461001764919985
-8.819398316430096	14.834058271430678
26.467995647334675	-20.453335692334093
-29.34041801984307	35.35507797484365
12.979068774537211	-6.964408819536629
1.5710910980124595	4.443568856988122
20.755372643483554	-14.740712688482972
-16.62253946649426	22.63719942149484
23.81559276659442	-17.80093281159384
-24.159036589246114	30.173696544246695
-13.188809248067571	19.203469203068153
48.03005573493107	-42.015395779930486
-15.83713172488379	21.85179167988437
3.4447825546249646	2.569877400375617
-21.95299325704235	27.967653212042933
18.368715813621805	-12.354055858621223
22.753726923029774	-16.739066968029192
24.109183640202957	-18.094523685202375
-29.691735983286378	35.70639593828696
17.515738896433106	-11.501078941432525
37.60901033989836	-31.59435038489778
1.4162149699533018	4.59844498504728
8.750260638661814	-2.7356006836612323
17.40095093294991	-11.38629097794933
13.397008677571705	-7.382348722571123
-28.70946003551302	34.7241199905136
2.8124486401921445	3.2022113148084372
2.72971960235742	3.2849403526431615
19.155059585855327	-13.140399630854745
3.0125460751460764	3.0021138798545053
-0.20148134201184575	6.2161412970124275
31.0806539651731	-25.065994010172517
-12.014777902366347	18.02943785736693
-16.5872491037116	22.60190905871218
12.307713919706714	-6.293053964706132
3.52031138548881	2.4943485695117715
-41.170793965012365	47.18545392001295
22.253212274404348	-16.238552319403766
18.797573623017513	-12.782913668016931
-1.990689721100182	8.005349676100764
-4.14690286201656	10.161562817017142
23.194586506069015	-17.179926551068434
8.130310208610524	-2.1156502536099424
-13.154140025616272	19.168799980616853
27.892930768534995	-21.878270813534414
19.40703124573446	-13.392371290733877
7.41068166902113	-1.3960217140205486
21.460963279608393	-15.446303324607811
36.80091358739736	-30.78625363239678
-8.54355555681542	14.558215511816002
17.919686718071887	-11.905026763071305
54.96656531857383	-48.951905363573246
-0.9603819912727545	6.975041946273336
-10.045950196948127	16.06061015194871
3.3019771983087765	2.7126827566918053
14.903724874995476	-8.889064919994894
-12.120348758638158	18.13500871363874
0.7247955195206828	5.289864435479899
-22.650470560503038	28.66513051550362
-11.721369346740232	17.736029301740814
-18.346967105580063	24.361627060580645
27.664938378079512	-21.65027842307893
30.23784401813913	-24.223184063138547
-1.2755268134561106	7.290186768456692
17.714436919656634	-11.699776964656053
-20.956718580274384	26.971378535274965
2.417018607281477	3.5976413477191045
12.635452940174304	-6.620792985173722
3.1083795234718252	2.9062804315287565
-27.611483378795953	33.626143333796534
15.96038169308494	-9.945721738084359
-2.72922812205789	8.743888077058472
19.683527331368253	-13.668867376367672
-3.3997428810706936	9.414402836071275
4.403753117701484	1.6109068372990976
25.300122402436813	-19.28546244743623
1.2531638311879476	4.761496123812634
11.195958053447697	-5.181298098447115
36.59468104830566	-30.580021093305078
-15.801248280349597	21.81590823535018
16.902167443948287	-10.887507488947705
11.80245162656783	-5.787791671567248
25.06707375257801	-19.05241379757743
-32.79187200113111	38.80653195613169
-4.397321311416732	10.411981266417314
29.69255915005087	-23.677899195050287
2.059078722903081	3.955581232097501
5.195797633243359	0.8188623217572228
6.540143099593564	-0.5254831445929824
13.390862232770672	-7.376202277770091
18.826316873017362	-12.81165691801678
8.155414253003158	-2.1407542980025767
11.315680428719219	-5.301020473718637
5.915170937229135	0.0994890177714467
5.183990028852435	0.8306699261481469
38.34066292880934	-32.326002973808755
-2.0300702260173296	8.044730181017911
16.915574007978734	-10.900914052978152
6.866338874357183	-0.8516789193566012
-10.664718230077739	16.67937818507832
30.480405151971212	-24.46574519697063
7.246377312770932	-1.23171735777035
1.9300412749579152	4.0846186800426665
18.667765035646738	-12.653105080646156
31.42086802521939	-25.40620807021881
3.547875223921295	2.4667847310792865
16.369269215692697	-10.354609260692115
-10.194424839210257	16.20908479421084
-0.6400338939239703	6.654693848924552
12.421133126206627	-6.406473171206045
-18.411709170152022	24.426369125152604
2.3909544274646066	3.623705527535975
-3.9093857616691423	9.924045716669724
14.788221043156085	-8.773561088155503
16.587902039302975	-10.573242084302393
-35.75127005497589	41.76593000997647
-5.662107289122929	11.67676724412351
5.366132054538042	0.6485279004625397
16.44780926547091	-10.433149310470327
10.635065114451294	-4.620405159450712
36.32292016203982	-30.30826020703924
14.871222482039315	-8.856562527038733
34.04933122046904	-28.03467126546846
0.06365588432149138	5.95100407067909
-16.75712412945896	22.77178408445954
34.62684083572648	-28.6121808807259
-23.598256325675635	29.612916280676217
-45.93605641989589	51.95071637489647
-5.447407822499287	11.462067777499868
-10.293626655247778	16.30828661024836
-18.99815926819693	25.01281922319751
10.852103566133337	-4.8374436111327554
7.432762768644352	-1.4181028136437703
-19.016940817422437	25.03160077242302
-17.79761504562248	23.81227500062306
36.31251147047169	-30.29785151547111
-29.912107974129867	35.92676792913045
-0.08891682737794326	6.103576782378525
13.474017882735097	-7.459357927734516
-44.08511129079034	50.09977124579092
23.21057714926883	-17.195917194268247
-1.8442290616112587	7.85888901661184
9.896851581180272	-3.88219162617969
-18.184904342047048	24.19956429704763
-15.928905321862658	21.94356527686324
-40.685954683837736	46.70061463883832
-2.0121659270616874	8.026825882062269
2.3014267109751927	3.713233244025389
-40.49649338155268	46.511153336553264
11.544989854245614	-5.530329899245032
19.61437133387608	-13.599711378875497
-25.032168562861443	31.046828517862025
-18.3903035025387	24.40496345753928
-2.609641338468464	8.624301293469046
6.109335774665851	-0.0946758196652695
29.188817875904505	-23.174157920903923
-3.9755464573709105	9.990206412371492
-21.76045140635415	27.775111361354732
22.39204266134493	-16.37738270634435
-8.306583115811918	14.3212430708125
24.0682465967559	-18.053586641755317
22.914008430013382	-16.8993484750128
1.2291060361176278	4.785553918882954
13.550820355603832	-7.536160400603251
-8.223317193407524	14.237977148408106
16.212580321667787	-10.197920366667205
26.33110178992331	-20.316441834922728
-15.478826831570927	21.49348678657151
20.858262725638383	-14.843602770637801
24.692457501876675	-18.677797546876093
11.382730914337913	-5.368070959337331
23.33905269656873	-17.324392741568147
-11.438196994446002	17.452856949446584
10.550856963114825	-4.536197008114243
-2.6527727890951383	8.66743274409572
-14.613485429466778	20.62814538446736
29.508275305641405	-23.493615350640823
8.92978366563159	-2.9151237106310077
-23.037922513149084	29.052582468149666
-0.49534565298188227	6.510005607982464
-4.002490562304843	10.017150517305424
36.447367682163645	-30.432707727163063
-24.236145464174	30.250805419174583
-6.593579359401161	12.608239314401743
-3.4093483968625833	9.424008351863165
0.09355788307777857	5.921102071922803
-2.5960109195929135	8.610670874593495
0.2977800063946461	5.716879948605936
21.148107497012546	-15.133447542011965
26.579897461155383	-20.5652375061548
1.9641998265525444	4.050460128448037
21.852831749885922	-15.83817179488534
-8.55459665492242	14.569256609923002
7.039910564567776	-1.0252506095671947
1.0697761189659332	4.9448838360346485
-15.16123817999079	21.17589813499137
-3.5874353628540234	9.602095317854605
23.719624013053533	-17.70496405805295
5.217975125677356	0.796684829323226
-2.0390150206265503	8.053674975627132
7.378519360730195	-1.3638594057296132
-18.42309069440381	24.437750649404393
30.26956746103241	-24.254907506031827
-11.406607972815266	17.421267927815848
8.71799204803682	-2.703332093036238
5.638627811836329	0.3760321431642524
18.602828601664157	-12.588168646663576
28.002523101079703	-21.98786314607912
14.725917152404861	-8.71125719740428
1.5833243385306446	4.431335616469937
-0.5714083687328753	6.586068323733457
14.191941367017506	-8.177281412016924
12.34761813676866	-6.332958181768078
-5.503409815109109	11.51806977010969
31.58762456506608	-25.572964610065497
-19.19563981659215	25.21029977159273
2.799909550984779	3.2147504040158026
5.853770504597236	0.1608894504033458
12.44852214556974	-6.433862190569158
4.686087668797853	1.3285722862027285
11.463120786663211	-5.448460831662629
12.59589734602693	-6.581237391026349
-0.04049264713015077	6.0551526021307325
9.99981144708724	-3.9851514920866578
11.09435410373132	-5.079694148730738
36.430819891739674	-30.416159936739092
-10.124488448782387	16.13914840378297
0.038145903690036675	5.976514051310545
-4.000534336657239	10.01519429165782
19.0781305708999	-13.06347061589932
19.404649139061092	-13.38998918406051
5.052522016120037	0.9621379388805451
-13.164016805411649	19.17867676041223
25.809229573447027	-19.794569618446445
-21.61112095648494	27.62578091148552
23.309624917065975	-17.294964962065393
-4.949359341727501	10.964019296728083
30.121619432105234	-24.106959477104652
56.8014536633593	-50.786793708358715
-17.97250987712394	23.987169832124522
27.638810522966395	-21.624150567965813
-12.02261986175725	18.03727981675783
-5.66730668449307	11.681966639493652
-12.215234673908554	18.229894628909136
17.697789395763692	-11.68312944076311
3.744341781749398	2.2703181732511837
-11.918770562932906	17.933430517933488
2.30782574775273	3.7068342072478515
34.56608146116284	-28.551421506162256
7.425678805663637	-1.411018850663055
26.276325795625752	-20.26166584062517
32.857418374661364	-26.842758419660782
6.367766547627042	-0.35310659262646027
2.8047381701146037	3.209921784885978
9.695305359725324	-3.6806454047247428
-9.496773902980777	15.511433857981359
-19.511434451741508	25.52609440674209
8.278032324499662	-2.2633723694990806
14.904686399538122	-8.89002644453754
-24.849373712883505	30.864033667884087
23.06166805985896	-17.047008104858378
-24.63166288716701	30.646322842167592
-2.615934977641416	8.630594932641998
36.00309438859523	-29.988434433594648
5.601773593806968	0.412886361193614
4.596301205504744	1.4183587494958374
-13.686495989239745	19.701155944240327
-0.06070793130737684	6.0753678863079585
9.498860600878572	-3.4842006458779906
7.062797827998395	-1.0481378729978132
1.5974391328975912	4.4172208221029905
26.127071654642236	-20.112411699641655
-8.933043331088527	14.947703286089109
-6.92522847688241	12.939888431882991
10.044766170701507	-4.0301062157009255
-23.695401312082083	29.710061267082665
1.8567249857724732	4.1579349692281085
16.98632469705541	-10.971664742054827
38.069929614262094	-32.05526965926151
4.593755335574372	1.42090461942621
19.593718234853498	-13.579058279852916
-18.605009522509988	24.61966947751057
17.922798289727382	-11.9081383347268
0.2037261068099383	5.810933848190643
-8.993312230108984	15.007972185109566
0.13911290437232537	5.875547050628256
8.116276389336292	-2.1016164343357104
8.767624622905771	-2.7529646679051893
16.025585875008858	-10.010925920008276
21.76780074702316	-15.753140792022577
-4.6646943604363855	10.679354315436967
30.623905795566145	-24.609245840565563
9.491844779312771	-3.4771848243121894
-11.624681484123983	17.639341439124564
38.79443222677338	-32.7797722717728
27.089774916619092	-21.07511496161851
23.445045643418155	-17.430385688417573
13.361330626563074	-7.346670671562492
9.75881416436215	-3.744154209361568
-1.5837606687434231	7.598420623744005
9.867527449453803	-3.8528674944532213
-47.32396869993926	53.33862865493984
-6.767774175887723	12.782434130888305
34.525504608319636	-28.510844653319054
24.00222650214738	-17.9875665471468
-6.513692537907161	12.528352492907743
21.302598237928862	-15.28793828292828
-3.0170097724066522	9.031669727407234
10.731854626282313	-4.717194671281732
-2.865233108052905	8.879893063053487
15.360173219384762	-9.34551326438418
38.84856864431555	-32.83390868931497
-4.941773076869993	10.956433031870574
2.204994330676584	3.8096656243239977
22.30674966905923	-16.292089714058648
-30.978868082246606	36.99352803724719
9.471585146539894	-3.4569251915393124
30.678340746143533	-24.66368079114295
-4.948895381651653	10.963555336652234
-7.850176918099294	13.864836873099875
8.946594103557857	-2.931934148557275
-15.700417410226635	21.715077365227216
15.789298434508112	-9.77463847950753
-23.957450443062413	29.972110398062995
20.69710861193161	-14.68244865693103
5.538303630209697	0.47635632479088486
-12.902657256853132	18.917317211853714
-12.033966446868732	18.048626401869313
-13.37506072895701	19.38972068395759
-1.3372234082038688	7.3518833632044505
2.847491578553303	3.167168376447279
-24.303155990745267	30.31781594574585
18.142183448102145	-12.127523493101563
22.06790049116043	-16.053240536159848
15.286973746145662	-9.27231379114508
14.665140572648482	-8.6504806176479
-29.77360101515515	35.78826097015573
-23.88764710365686	29.902307058657442
20.02680413867128	-14.0121441836707
2.738790838483311	3.2758691165172706
-7.481884181157653	13.496544136158235
8.632555588755935	-2.617895633755353
10.613150173467005	-4.598490218466424
-1.3202221431457986	7.33488209814638
37.94730752720156	-31.932647572200977
28.61127755977472	-22.59661760477414
-42.41548774140145	48.43014769640203
15.657769601497279	-9.643109646496697
21.6318435795109	-15.617183624510318
-11.303767350178674	17.318427305179256
7.271072380079971	-1.2564124250793895
-19.271381684422664	25.286041639423246
26.541037376795288	-20.526377421794706
2.3806912447249147	3.633968710275667
22.78322348343849	-16.76856352843791
8.502489007280673	-2.487829052280091
