dH	delta_dH
-517.6711986832292	4.84764402322844
-506.82515061680033	-5.99840404320048
-555.1605796175995	42.337024957598715
-521.663625672812	8.840071012811222
-523.2644777392766	10.440923079275763
-506.71484749395813	-6.108707166042677
-484.09893046734805	-28.724624192652755
-509.0048211853523	-3.818733474648525
-488.8994804853269	-23.924074174673933
-473.23178368294043	-39.59177097706038
-515.0028569722276	2.1793023122268096
-519.6570081079103	6.8334534479095055
-536.2345394819627	23.410984821961847
-512.4194799116108	-0.40407474839003044
-523.0266954619424	10.203140801941572
-538.1522592688475	25.328704608846692
-473.1787176174239	-39.64483704257691
-515.4985144754523	2.6749598154515297
-494.25166395932547	-18.57189070067534
-523.6552794306249	10.831724770624078
-498.3663620618313	-14.457192598169513
-484.61448502969006	-28.20906963031075
-500.8841455835377	-11.939409076463107
-510.06802248754263	-2.7555321724581745
-536.6415207188534	23.817966058852562
-516.2524777459607	3.428923085959923
-528.5890753617227	15.765520701721925
-514.9082031011544	2.084648441153604
-519.6649768770546	6.841422217053832
-512.4913907491541	-0.3321639108467025
-492.0277878769007	-20.795766783100134
-542.6035268710971	29.779972211096265
-499.8983395665705	-12.925215093430324
-511.00497425990625	-1.818580400094561
-534.6492487970486	21.825694137047776
-534.8176120470621	21.994057387061275
-500.66627177418866	-12.157282885812151
-525.4406856801565	12.617131020155739
-533.9669638548498	21.143409194849028
-492.5170867493093	-20.30646791069148
-495.5368304432109	-17.286724216789935
-501.8193006027491	-11.004254057251728
-495.0985196726674	-17.7250349873334
-509.52334587100495	-3.3002087889958602
-539.8247031329934	27.001148472992554
-507.2556178645923	-5.567936795408514
-516.9547929188514	4.131238258850544
-481.15684272588123	-31.666711934119576
-503.84655922763204	-8.976995432368767
-496.3816943291772	-16.4418603308236
-514.2556060373868	1.4320513773859602
-500.67345887292913	-12.150095787071677
-505.15300014726245	-7.670554512738363
-522.0730146043611	9.249459944360297
-521.1055527330723	8.281998073071463
-478.106607680626	-34.716946979374825
-511.5418784694748	-1.2816761905260137
-488.33324508962426	-24.490309570376553
-513.568223375789	0.7446687157881797
-493.94563707759255	-18.87791758240826
-492.70503047226623	-20.11852418773458
-536.2235841821613	23.40002952216048
-496.7079450237529	-16.115609636247882
-509.67249617338996	-3.15105848661085
-516.2086849413655	3.3851302813646953
-508.4357986410515	-4.38775601894929
-494.3679110005297	-18.455643659471093
-559.6204127426564	46.7968580826556
-538.4532851975247	25.62973053752387
-514.038059379419	1.214504719418187
-494.209360624821	-18.61419403517982
-529.0814462849058	16.257891624905028
-510.0955830823233	-2.727971577677522
-515.5675338608827	2.7439792008818813
-491.9309133111029	-20.892641348897882
-501.0575884208748	-11.765966239125987
-518.5113084943197	5.687753834318869
-510.76390231962534	-2.0596523403754645
-462.34288436495365	-50.48067029504716
-533.5027581371224	20.679203477121632
-531.3669524646585	18.54339780465773
-503.9351088286304	-8.888445831370404
-540.4912708103703	27.66771615036953
-494.5894382451424	-18.23411641485842
-499.83989517311704	-12.983659486883766
-499.34203204176004	-13.481522618240774
-502.98836749163195	-9.835187168368861
-494.38349944662434	-18.440055213376468
-492.58334661741276	-20.24020804258805
-475.80794712394186	-37.01560753605895
-520.4816613908581	7.658106730857298
-528.1691022129974	15.34554755299655
-507.55001339221985	-5.273541267780956
-500.51359844696185	-12.309956213038959
-521.2865401041875	8.462985444186643
-464.5253586146739	-48.298196045326904
-517.36238323989	4.538828579889241
-466.81352349108624	-46.010031168914566
-514.9754538956424	2.151899235641622
-514.7671312012992	1.9435765412983983
-499.4741459902559	-13.34940866974489
-510.20321014194656	-2.620344518054253
-518.0436313507764	5.220076690775613
-507.84394908110175	-4.979605578899054
-462.70715182274625	-50.116402837254554
-494.79394560741844	-18.029609052582373
-534.6307332157323	21.807178555731525
-510.09277349366516	-2.730781166335646
-542.4347385399035	29.611183879902683
-540.6200574520938	27.79650279209295
-501.29033327580896	-11.533221384191847
-523.889267143479	11.065712483478137
-526.8386684807867	14.015113820785928
-536.9921029062841	24.168548246283308
-491.55995041138	-21.263604248620823
-511.306017666486	-1.5175369935147955
-514.1471717520528	1.323617092052018
-515.8033856435907	2.9798309835898635
-523.8092348806715	10.985680220670702
-502.683161419651	-10.140393240349795
-515.6875279093731	2.863973249372293
-505.5495655273319	-7.27398913266893
-510.6456766802587	-2.1778779797421066
-519.8455171102053	7.021962450204455
-509.9576120233162	-2.865942636684622
-509.3743318796644	-3.449222780336413
-502.3204339419847	-10.503120718016135
-508.76312942867867	-4.060425231322142
-502.53251714995554	-10.291037510045271
-535.7026857756084	22.879131115607606
-534.0699995973239	21.246444937323076
-520.9510271956772	8.127472535676361
-480.0019655663875	-32.821589093613284
-515.3182549994801	2.494700339479323
-498.30552654251665	-14.518028117484164
-509.92466725689974	-2.898887403101071
-520.3408719834281	7.517317323427278
-509.69823305387513	-3.1253216061256808
-533.1036002292597	20.280045569258846
-490.71532017964114	-22.10823448035967
-525.3633612883152	12.539806628314409
-526.7217237549214	13.898169094920604
-487.70022287098095	-25.123331789019858
-519.2503309429524	6.4267762829515505
-499.8038110538748	-13.019743606125985
-519.2403043087121	6.4167496487112885
-496.3583653804196	-16.465189279581182
-510.8351719720324	-1.9883826879683966
-513.3027669054211	0.4792122454202854
-513.1751701088344	0.35161544883362694
-501.81587007598705	-11.00768458401376
-495.3177839038183	-17.505770756182528
-502.68691499425745	-10.13663966574336
-500.9476625747068	-11.875892085294026
-534.5498204964845	21.726265836483662
-514.532468497275	1.7089138372741672
-484.8454200123017	-27.978134647699108
-506.28167651168974	-6.541878148311071
-533.8831263272461	21.059571667245336
-533.4472441761093	20.62368951610847
-525.314691157759	12.491136497758134
-503.80200148811286	-9.021553171887945
-502.5692801867797	-10.25427447322113
-537.5530896453313	24.729534985330474
-513.3214611822098	0.49790652220895026
-488.63618457988036	-24.187370080120445
-514.8423297917891	2.0187751317882885
-509.92658995802253	-2.896964701978277
-516.153972296853	3.3304176368521894
-526.1832370793363	13.359682419335513
-470.2246779881316	-42.59887667186922
-494.5506285907795	-18.272926069221285
-538.5542487889106	25.730694128909818
-502.79061455761985	-10.032940102380962
-525.7869937272844	12.963439067283616
-516.8560326497791	4.032477989778272
-538.9249353028936	26.101380642892764
-505.3424366033614	-7.481118056639389
-496.22568287182366	-16.597871788177144
-494.7766259955879	-18.046928664412917
-542.1576527228208	29.334098062819976
-522.8359047829526	10.01235012295183
-509.90170239305735	-2.9218522669434606
-500.9700559178814	-11.853498742119427
-519.9799871276882	7.156432467687409
-516.4154100287465	3.591855368745655
-508.33077030627226	-4.492784353728553
-527.9865387292933	15.16298406929252
-503.20568040296484	-9.617874257035965
-505.7898438086645	-7.033710851336309
-521.5834752323548	8.759920572353963
-525.818283250242	12.994728590241152
-533.5746736553642	20.751118995363413
-527.9378340430462	15.114279383045414
-492.5983733011975	-20.225181358803297
-510.44112088671443	-2.3824337732863796
-522.2885722503028	9.465017590301954
-498.3294588942622	-14.49409576573862
-513.0004408098042	0.17688614980340844
-521.3197634369475	8.496208776946673
-512.0604915322992	-0.7630631277015709
-485.00087663536533	-27.82267802463548
-557.2125285267662	44.388973866765355
-519.8585161184797	7.034961458478847
-473.5740743364054	-39.249480323595435
-490.4057876162535	-22.41776704374729
-481.866647322669	-30.956907337331813
-507.8720101779131	-4.951544482087684
-512.6929484751322	-0.1306061848686113
-503.921998597782	-8.901556062218788
-506.1764490775782	-6.6471055824226255
-504.6010731800493	-8.222481479951512
-477.19950778046905	-35.62404687953176
-523.5911985559519	10.767643895951096
-540.7755195291079	27.951964869107087
-502.52386109911777	-10.299693560883043
-493.70974620562765	-19.113808454373157
-517.5664870541656	4.742932394164768
-483.55246469595266	-29.271089964048144
-565.2743140232993	52.450759363298516
-518.8319968816646	6.008442221663813
-496.3665020511613	-16.45705260883949
-516.8942269735659	4.070672313565069
-496.3986955443712	-16.4248591156296
-508.1651609372526	-4.658393722748201
-524.634444615294	11.810889955293192
-477.23384510904054	-35.589709550960265
-503.59357826922826	-9.22997639077255
-508.01027227246925	-4.813282387531558
-502.1722789592019	-10.65127570079892
-502.47547031817896	-10.348084341821846
-525.5053528551649	12.681798195164106
-532.5333466524116	19.70979199241083
-511.6699173071896	-1.153637352811188
-456.36354352264016	-56.46001113736065
-504.6418066524361	-8.181748007564693
-537.0865831979403	24.263028537939476
-484.7554549205728	-28.06809973942802
-535.7813196007714	22.95776494077063
-514.1655667489035	1.3420120889027203
-535.8511276406838	23.027572980682976
-515.8732046458475	3.049649985846713
-513.3744641121788	0.5509094521779616
-499.65702646903856	-13.166528190962254
-529.0343550247175	16.210800364716647
-497.35138743555706	-15.472167224443751
-526.3988481773317	13.57529351733092
-539.2813622150675	26.457807555066665
-503.2250288420413	-9.598525817959512
-519.9749090760587	7.15135441605787
-518.3823306893854	5.558776029384603
-523.0928710106772	10.269316350676377
-538.2113547858306	25.387800125829813
-501.4174176859732	-11.406136974027618
-529.1375800739432	16.31402541394243
-505.41253912665604	-7.4110155333447665
-537.8573209335972	25.03376627359637
-504.82774019039323	-7.995814469607581
-480.0462587069659	-32.77729595303492
-537.1810164987209	24.35746183872004
-516.0018396903496	3.178285030348775
-485.85421804154146	-26.96933661845935
-525.2075188496518	12.38396418965101
-525.8570651104263	13.033510450425524
-535.6310175377683	22.807462877767534
-482.36066902375944	-30.462885636241367
-513.3631841079233	0.5396294479224935
-545.0299487561471	32.206394096146255
-514.4095245502004	1.5859698901996353
-484.9687489512263	-27.854805708774506
-532.5668212348393	19.743266574838458
-500.2201115025647	-12.603443157436118
-533.0971768822575	20.273622222256677
-493.54292741639176	-19.280627243609047
-509.08520450747267	-3.7383501525281417
-496.55973509846183	-16.26381956153898
-503.8885465465165	-8.935008113484287
-510.7200161068614	-2.1035385531394013
-498.2876224765761	-14.535932183424734
-500.81938572807223	-12.004168931928575
-492.99884822571005	-19.82470643429076
-511.64556326021284	-1.1779913997879703
-514.1597609086202	1.336206248619419
-488.6551128167084	-24.168441843292385
-512.0087404590704	-0.8148142009304138
-490.59131299722503	-22.232241662775778
-534.3139122131033	21.490357553102513
-518.3771259094174	5.553571249416564
-545.2611690601461	32.43761440014532
-544.6677276765622	31.8441730165614
-509.4696447467868	-3.353909913214011
-505.3191846339032	-7.504370026097604
-523.7560549031105	10.932500243109644
-489.80989627284	-23.01365838716083
-470.50374328721955	-42.31981137278126
-493.03598421087645	-19.78757044912436
-506.5478157529651	-6.275738907035702
-491.97423284323304	-20.84932181676777
-525.934193637333	13.1106389773322
-524.1874655124266	11.36391085242576
-545.5169860886162	32.69343142861544
-493.6828742151374	-19.140680444863392
-511.17875831532365	-1.644796344677161
-521.1512970065414	8.327742346540617
-517.9093409716943	5.085786311693482
-514.5955308683624	1.7719762083615933
-517.4085540311871	4.5849993711863135
-518.7121205463773	5.888565886376455
-495.4094728842538	-17.414081775747036
-516.0357426093396	3.2121879493388406
-535.7773219101837	22.953767250182864
-498.6954978274298	-14.12805683257102
-488.5957893462655	-24.22776531373529
-499.7624049982526	-13.061149661748232
-500.3202093952398	-12.503345264761037
-526.5766254557741	13.753070795773283
-526.1307290522175	13.307174392216666
-486.4826404380558	-26.340914221945013
-483.4351696861934	-29.388384973807433
-502.93842413997595	-9.885130520024859
-538.4480689356235	25.624514275622687
-479.25267771959375	-33.57087694040706
-483.52931334607206	-29.29424131392875
-486.93048692253547	-25.893067737465344
-512.917630452933	0.09407579293224444
-544.4294480462606	31.605893386259822
-490.6034899124654	-22.22006474753539
-512.9108704481926	0.08731578819174501
-495.1093942441414	-17.714160415859396
-496.82053052930974	-16.003024130691074
-530.4955114602819	17.671956800281123
-534.853547778753	22.029993118752145
-524.664099624056	11.840544964055198
-495.97233362719567	-16.851221032805142
-537.1655960325054	24.342041372504582
-534.0101816602801	21.18662700027926
-494.5686562341373	-18.25489842586353
-497.32133527340307	-15.502219386597744
-496.7040310990062	-16.119523560994594
-557.2419601071817	44.41840544718093
-505.3740968284685	-7.4494578315323
-496.7340112041459	-16.089543455854937
-519.5098387938117	6.6862841338108865
-506.1868658537726	-6.636688806228221
-483.8438177839064	-28.97973687609442
-505.3481789905936	-7.475375669407185
-493.6028081827428	-19.22074647725799
-532.8094150550617	19.985860395060854
-534.1799365981362	21.356381938135428
-515.0732528628153	2.249698202814443
-511.1773434358122	-1.6462112241886189
-526.3939638506574	13.570409190656619
-507.9262812659956	-4.897273394005197
-510.14731030084045	-2.676244359160364
-516.8423550075615	4.0188003475607275
-514.8687257714057	2.0451711114048976
-496.4887502838553	-16.334804376145485
-532.7394802258916	19.915925565890802
-513.4026470187684	0.5790923587676389
-494.08887304905625	-18.734681610944563
-521.5896476192113	8.766092959210482
-541.4575899507265	28.634035290725706
-517.5824579346311	4.758903274630256
-531.1652316961129	18.34167703611206
-471.940808520337	-40.88274613966382
-488.12531025582143	-24.698244404179377
-501.1311979301347	-11.692356729866106
-512.495580468357	-0.3279741916437615
-516.2342964815919	3.4107418215910457
-503.8132763303886	-9.01027832961222
-509.770865454336	-3.0526892056648194
-510.579464909644	-2.2440897503568067
-522.3342025239938	9.510647863992972
-495.7059402740591	-17.117614385941692
-493.6327506875307	-19.19080397247012
-519.430728848348	6.607174188347244
-502.843622954789	-9.979931705211811
-485.61715245819425	-27.206402201806554
-492.6615994294226	-20.1619552305782
-501.4921364280782	-11.331418231922612
-497.3408477653903	-15.482706894610487
-510.73133342458834	-2.0922212354124667
-518.1839547914188	5.360400131418032
-506.7879359748423	-6.035618685158511
-513.5389360442224	0.7153813842215868
-517.351107036213	4.527552376212157
-506.38097137805846	-6.442583281942348
-506.4618427808947	-6.36171187910611
-502.80648578419834	-10.017068875802465
-498.7427987036791	-14.080755956321696
-544.9017785700308	32.07822391003003
-535.1360549437051	22.312500283704253
-544.0794571272	31.255902467199235
-503.2351912464086	-9.58836341359222
-495.13772399823245	-17.685830661768364
-526.7607206288798	13.937165968878958
-457.829666763579	-54.993887896421825
-491.61302837288747	-21.21052628711334
-520.212489855758	7.388935195757199
-510.9458016680204	-1.877752991980401
-492.82592086095326	-19.99763379904755
-525.7021591915585	12.878604531557698
-562.0327962173236	49.2092415573228
-515.8383591579972	3.0148044979963515
-506.4199012393386	-6.403653420662181
-491.7630354123215	-21.06051924767928
-539.2510646831455	26.42751002314469
-504.7976172440889	-8.025937415911926
-458.75089055233383	-54.07266410766698
-522.1287112465156	9.30515658651484
-484.0668893422385	-28.756665317762327
-497.78525929531224	-15.038295364688565
-521.347758557552	8.52420389755116
-530.6311510615897	17.807596401588853
-501.00549904169657	-11.818055618304243
-474.93898791260926	-37.884566747391546
-506.0596618846135	-6.763892775387319
-497.9936029743976	-14.829951685603191
-534.537460842982	21.71390618298119
-521.7141604459166	8.890605785915795
-502.8455258362801	-9.978028823720706
-526.4457232941122	13.622168634111404
-499.893194528383	-12.930360131617817
-525.4990307673495	12.675476107348686
-495.06100434578457	-17.76255031421624
-524.2877244116437	11.464169751642885
-508.37375036430717	-4.449804295693639
-517.469189397015	4.645634737014234
-516.4007204383863	3.577165778385506
-507.9945888623963	-4.828965797604496
-544.6524515086069	31.828896848606064
-553.6062557140624	40.78270105406159
-488.0162611597359	-24.807293500264905
-525.0235667071076	12.200012047106839
-478.96315133252324	-33.86040332747757
-507.2741057753767	-5.549448884624098
-503.5995509580837	-9.224003701917127
-474.6697586371895	-38.15379602281132
-517.451556863097	4.62800220309623
-568.7784437680687	55.954889108067846
-519.2238858546509	6.400331194650107
-530.3984770333918	17.57492237339102
-518.265635824022	5.442081164021147
-561.1502769312865	48.32672227128569
-504.37223190388977	-8.45132275611104
-499.826058995468	-12.997495664532835
-512.4139032892708	-0.40965137072998914
-521.3993939051561	8.575839245155294
-509.0627218180707	-3.760832841930096
-527.3573068034975	14.533752143496713
-512.7861277255288	-0.03742693447202328
-497.79267847450683	-15.03087618549398
-516.9012023017694	4.077647641768635
-512.7267294470839	-0.09682521291688317
-537.3319737201527	24.508419060151937
