z,Density,Pressure,Velocity,Temperature,H2,H2O,CO,CO2,O2,CH4,N2,Rh(100),H(100),CO(100),OH(100),O(100),CO2(100),H2O(100),tCOOH(100),cCOOH(100),HCOO(100),C(100),CH(100),CH2(100),CH3(100),OCH(100),Rh(110),H(110),CO(110),OH(110),O(110),CO2(110),H2O(110),tCOOH(110),cCOOH(110),HCOO(110),C(110),CH(110),CH2(110),CH3(110),OCH(110),Rh(111),H(111),CO(111),OH(111),O(111),CO2(111),H2O(111),tCOOH(111),cCOOH(111),HCOO(111),C(111),CH(111),CH2(111),CH3(111),OCH(111),Rh(311),H(311),CO(311),OH(311),O(311),CO2(311),H2O(311),tCOOH(311),cCOOH(311),HCOO(311),C(311),CH(311),CH2(311),CH3(311),OCH(311),Rh(331),H(331),CO(331),OH(331),O(331),CO2(331),H2O(331),tCOOH(331),cCOOH(331),HCOO(331),C(331),CH(331),CH2(331),CH3(331),OCH(331)
0.0,1.9310064841087413,100000.0,0.43207138155587144,773.15,0.0,0.023900000000000005,0.015900000000000004,0.0,0.0,0.0,0.9601999999999999,0.29606915023642255,0.051295798427442446,0.5601494569099886,0.00012086089307445202,0.03180533148883981,2.836121344528897e-08,9.764120724072514e-08,9.840481850063105e-11,6.308992978579376e-11,4.8961016080207235e-12,0.06044713246368628,0.00011211231456806474,3.5438458244336213e-12,2.708720764046736e-15,3.109381208339067e-08,0.3168406357971533,0.00024434323356987937,0.6824141932804254,8.051577564244609e-05,0.00041881785217299486,2.977865698010001e-11,3.0331606140626336e-07,8.33288231375405e-10,1.1744536362531672e-09,1.999761226911777e-10,1.1868423868719455e-06,4.942979052867686e-10,9.412640892318491e-14,3.661468590883582e-15,1.170694123555121e-09,0.6364744886736645,0.0004403364546018821,0.36292573673287826,2.273442161575693e-06,0.0001571016685193945,3.992536790644364e-13,1.8219574165405477e-08,5.072451968852259e-10,2.1896662338366882e-10,2.1297820780469406e-13,1.5500590274224802e-08,2.855196629054259e-08,1.321403583588939e-13,1.950332209042972e-15,2.90861229444797e-11,0.2082552694952659,0.000675824907719822,0.7876152591888844,0.0016729776938806931,0.0017649650790919293,2.849265230232071e-10,3.4577504518871014e-07,3.7780254881726176e-10,8.766337030271899e-10,1.2481116744927572e-09,1.531363860394239e-05,3.923225934080304e-08,4.2027620492542174e-13,3.044299026032259e-14,2.202360969457897e-09,0.27294898851086397,0.0006942001952507702,0.7238404256142414,0.00012664954662382333,0.002372116756671111,3.5867848953044165e-12,4.19342002567645e-07,1.1781298740281229e-09,1.059458558694296e-09,1.2575824488494815e-10,1.7163034084051348e-05,3.252112641400103e-08,2.7812025732315186e-13,1.603206990562501e-14,2.111912182608073e-09
9.999999682655225e-21,1.9310064841087413,100000.0,0.43207138155587144,773.15,3.856000578595255e-18,0.023900000000000005,0.0159,3.856000578849705e-18,5.960889942259982e-39,8.481638140315253e-29,0.9601999999999999,0.2960691516220578,0.05129579808536367,0.5601494585625816,0.0001208608946243209,0.03180533209624242,2.8361214069659292e-08,9.764120764169139e-08,9.840481901843296e-11,6.308993033016234e-11,4.896101642983368e-12,0.06044712916577899,0.00011211230717903376,3.543845550649334e-12,2.7087205239082728e-15,3.109381288212932e-08,0.31684065046621834,0.0002443432440455099,0.6824141785716,8.051577995638879e-05,0.0004188178772844647,2.977865811672866e-11,3.0331607544908945e-07,8.332881795379686e-10,1.174453564271399e-09,1.999761283176894e-10,1.1868422334517197e-06,4.942978396969517e-10,9.412639725640415e-14,3.661468126354064e-15,1.1706940395213261e-09,0.6364744967845892,0.0004403364590661852,0.3629257286132366,2.273442206446353e-06,0.00015710167273085378,3.9925368044605274e-13,1.821957439752649e-08,5.072451347826831e-10,2.1896659722136701e-10,2.1297820987074737e-13,1.550058874921579e-08,2.8551963409318777e-08,1.3214034468016932e-13,1.9503320136423486e-15,2.9086118909376353e-11,0.20825528109920916,0.0006758249377431786,0.7876152473279797,0.0016729777911888685,0.001764965207721672,2.849265446960712e-10,3.4577506445247166e-07,3.778025306685124e-10,8.766337000126324e-10,1.2481117440737835e-09,1.5313638547376166e-05,3.923225875434125e-08,4.202761937130209e-13,3.044298911869455e-14,2.2023610950472716e-09,0.27294900192816085,0.0006942002268466838,0.7238404120093533,0.00012664955370379717,0.002372116907736394,3.5867850471319413e-12,4.193420231809536e-07,1.178129797156239e-09,1.0594584945080167e-09,1.2575824878240777e-10,1.716303191448265e-05,3.2521122189462e-08,2.781202226263829e-13,1.6032067947116077e-14,2.111912038041269e-09
1.999999936531045e-20,1.9310064841087413,100000.0,0.43207138155587144,773.15,7.712001158681684e-18,0.023900000000000005,0.015899999999999997,7.712001159190584e-18,1.192177988757743e-38,1.6963276273626816e-28,0.9601999999999999,0.2960691517004198,0.05129579809983374,0.5601494585252087,0.00012086089467278133,0.03180533211075629,2.836121408060251e-08,9.764120766712601e-08,9.840481902419444e-11,6.308993033981742e-11,4.89610164491764e-12,0.06044712909588527,0.00011211230705135357,3.543845546675124e-12,2.7087205209194405e-15,3.109381287586585e-08,0.3168406505595924,0.0002443432441386208,0.6824141784779121,8.051577999530845e-05,0.00041881787746650054,2.9778658125562974e-11,3.033160755384775e-07,8.332881794916467e-10,1.1744535642345832e-09,1.9997612839810965e-10,1.186842232720059e-06,4.942978394349189e-10,9.412639720654294e-14,3.661468124719159e-15,1.1706940392649617e-09,0.6364744967966559,0.00044033645911895834,0.3629257286010881,2.273442206700711e-06,0.00015710167275943834,3.9925368050307877e-13,1.821957439787193e-08,5.072451344817966e-10,2.189665970966677e-10,2.129782099104337e-13,1.5500588730164578e-08,2.855196337709951e-08,1.3214034454438803e-13,1.9503320117287846e-15,2.908611889166225e-11,0.20825528121316794,0.0006758249381256569,0.7876152472110858,0.0016729777923460917,0.0017649652091309943,2.849265449557118e-10,3.457750646416369e-07,3.77802530436903e-10,8.766336999185584e-10,1.2481117449552638e-09,1.5313638534005138e-05,3.923225872076679e-08,4.202761933721897e-13,3.044298909556024e-14,2.2023610948739863e-09,0.27294900205433875,0.0006942002272280711,0.7238404118812594,0.00012664955378511445,0.00237211690919719,3.586785048668597e-12,4.1934202337480385e-07,1.1781297965490828e-09,1.059458493924308e-09,1.2575824885403222e-10,1.7163031906858586e-05,3.2521122177813434e-08,2.781202225335442e-13,1.603206794238816e-14,2.1119120365772006e-09
3.99999987306209e-20,1.9310064841087413,100000.0,0.43207138155587144,773.15,1.5424002315664663e-17,0.023899999999999994,0.01589999999999999,1.5424002316682457e-17,2.384355977171034e-38,3.3926552555305945e-28,0.9601999999999999,0.29606915205835765,0.05129579790955053,0.5601494593458332,0.00012086089519169351,0.0318053323275634,2.8361214315398925e-08,9.764120776238074e-08,9.840481922860004e-11,6.308993054405247e-11,4.89610165408773e-12,0.06044712789297951,0.00011211230426887976,3.5438454412913184e-12,2.70872042698549e-15,3.1093813236334094e-08,0.3168406565679038,0.0002443432483502197,0.6824141724534961,8.051578172799578e-05,0.00041881788768562193,2.977865858640878e-11,3.033160812902866e-07,8.332881574128332e-10,1.1744535334940314e-09,1.9997613056962089e-10,1.1868421691524312e-06,4.942978121066265e-10,9.412639235553959e-14,3.661467930520488e-15,1.1706940040123093e-09,0.6364745002370612,0.00044033646087441013,0.36292572515719074,2.273442225171992e-06,0.00015710167447910827,3.992536809249683e-13,1.8219574496330182e-08,5.072451087640968e-10,2.1896658625631383e-10,2.1297821067725455e-13,1.550058813379065e-08,2.8551962239045745e-08,1.3214033908992515e-13,1.9503319337371295e-15,2.908611721516877e-11,0.2082552858473618,0.0006758249498533041,0.7876152424755067,0.001672977830603513,0.0017649652600623185,2.8492655346954405e-10,3.457750723349394e-07,3.7780252334753866e-10,8.766336989037521e-10,1.2481117721490868e-09,1.5313638550337037e-05,3.923225857123651e-08,4.2027618959996436e-13,3.0442988676394734e-14,2.2023611491994986e-09,0.27294900742918893,0.0006942002396330527,0.7238404064317183,0.0001266495565771538,0.002372116969589935,3.586785109209345e-12,4.193420316323117e-07,1.1781297654082277e-09,1.059458468149686e-09,1.257582503111477e-10,1.7163030999861235e-05,3.252112040214638e-08,2.781202079418659e-13,1.603206711723026e-14,2.1119119789690183e-09
7.99999974612418e-20,1.9310064841087413,100000.0,0.43207138155587144,773.15,3.0848004629427635e-17,0.02389999999999998,0.015899999999999977,3.084800463146323e-17,4.768711953615664e-38,6.785310512151831e-28,0.9601999999999999,0.2960691516202435,0.05129579808746776,0.5601494585671362,0.00012086089462216142,0.0318053320946419,2.8361214068538115e-08,9.764120764120017e-08,9.840481901866717e-11,6.30899303303201e-11,4.896101643075556e-12,0.06044712916253799,0.00011211230717830834,3.543845550793484e-12,2.7087205241466752e-15,3.109381289622379e-08,0.3168406504571042,0.0002443432440408429,0.6824141785807504,8.051577995151041e-05,0.00041881787725746024,2.97786581153528e-11,3.033160754403641e-07,8.33288179809353e-10,1.1744535646517486e-09,1.9997612830041355e-10,1.1868422339454688e-06,4.942978399073668e-10,9.412639729392667e-14,3.661468127839998e-15,1.170694039952473e-09,0.6364744967671916,0.0004403364590613005,0.3629257286306494,2.273442206350005e-06,0.00015710167272061574,3.9925368044048825e-13,1.8219574397028612e-08,5.072451349495366e-10,2.1896659729170332e-10,2.1297820986419834e-13,1.5500588751421627e-08,2.8551963413835762e-08,1.321403447032203e-13,1.950332013958676e-15,2.9086118920403995e-11,0.20825528106299626,0.0006758249376573914,0.7876152473649597,0.001672977790909287,0.0017649652073237832,2.8492654463679345e-10,3.4577506439235054e-07,3.778025307310296e-10,8.766337000480165e-10,1.2481117438859674e-09,1.5313638543997643e-05,3.9232258747518844e-08,4.2027619366080265e-13,3.0442989116329025e-14,2.2023610956966787e-09,0.27294900188673415,0.0006942002267513211,0.7238404120513415,0.00012664955368068203,0.0023721169072879783,3.5867850467749232e-12,4.193420231173081e-07,1.178129797418962e-09,1.0594584947314957e-09,1.2575824875609094e-10,1.7163031919603704e-05,3.252112219961256e-08,2.78120222706786e-13,1.6032067951547108e-14,2.111912038573854e-09
1.599999949224836e-19,1.9310064841087413,100000.0,0.43207138155587144,773.15,6.169600925926434e-17,0.023899999999999946,0.015899999999999945,6.169600926333552e-17,9.537423907202494e-38,1.3570621024184067e-27,0.9601999999999999,0.29606915163321645,0.05129579808906146,0.5601494585596375,0.00012086089463063032,0.03180533209748778,2.8361214070653576e-08,9.764120764537651e-08,9.840481901946657e-11,6.308993033179354e-11,4.89610164335308e-12,0.06044712915263573,0.00011211230715851325,3.5438455501225883e-12,2.7087205235994306e-15,3.109381289041237e-08,0.31684065047563553,0.00024434324405771957,0.6824141785621554,8.051577995950207e-05,0.00041881787729642614,2.977865811742105e-11,3.033160754581039e-07,8.332881797122912e-10,1.1744535645202012e-09,1.9997612831892073e-10,1.18684223366246e-06,4.942978397947297e-10,9.412639727344078e-14,3.6614681270831366e-15,1.1706940397691378e-09,0.6364744967749477,0.0004403364590714435,0.362925728622875,2.2734422064233353e-06,0.00015710167272865022,3.992536804518384e-13,1.8219574397250558e-08,5.072451348447133e-10,2.1896659724784742e-10,2.1297820987260484e-13,1.550058874765611e-08,2.855196340721161e-08,1.3214034467399684e-13,1.9503320135509113e-15,2.9086118913824135e-11,0.20825528109319136,0.0006758249377469498,0.7876152473340399,0.001672977791187571,0.0017649652076813644,2.8492654469799805e-10,3.457750644424754e-07,3.778025306733711e-10,8.766337000218028e-10,1.2481117440890477e-09,1.531363854303582e-05,3.923225874455993e-08,4.2027619362518103e-13,3.044298911352674e-14,2.2023610954460723e-09,0.27294900192067306,0.0006942002268440145,0.7238404120169087,0.00012664955370136563,0.0023721169076713323,3.5867850472510327e-12,4.1934202316944876e-07,1.1781297972343217e-09,1.059458494563901e-09,1.2575824877600213e-10,1.7163031916624662e-05,3.252112219426828e-08,2.7812022266449357e-13,1.6032067949284974e-14,2.1119120381633095e-09
3.199999898449672e-19,1.9310064841087413,100000.0,0.43207138155587144,773.15,1.2339201852870531e-16,0.023899999999999887,0.015899999999999883,1.233920185368477e-16,1.9074847817261314e-37,2.71412420431116e-27,0.9601999999999999,0.29606915166116454,0.05129579809258722,0.5601494585439118,0.00012086089464853191,0.031805332103492165,2.83612140751252e-08,9.764120765438357e-08,9.840481902128926e-11,6.30899303349743e-11,4.896101643949195e-12,0.060447129130908356,0.000112112307115338,3.543845548666884e-12,2.7087205224174823e-15,3.109381287895301e-08,0.31684065051303134,0.000244343244092275,0.6824141785246302,8.051577997589733e-05,0.00041881787737557474,2.9778658121628243e-11,3.033160754939026e-07,8.332881795147003e-10,1.1744535642528961e-09,1.99976128357998e-10,1.1868422330854413e-06,4.942978395659761e-10,9.412639723153488e-14,3.661468125540697e-15,1.1706940393930858e-09,0.6364744967906599,0.0004403364590927765,0.362925728607125,2.2734422065734978e-06,0.00015710167274513267,3.9925368047534343e-13,1.821957439770018e-08,5.072451346317962e-10,2.1896659715883105e-10,2.129782098906119e-13,1.550058873969747e-08,2.855196339323417e-08,1.3214034461244817e-13,1.9503320126887692e-15,2.9086118900506805e-11,0.20825528115641437,0.0006758249379351706,0.787615247269303,0.001672977791769194,0.0017649652084282509,2.8492654482653633e-10,3.4577506454742745e-07,3.778025305522309e-10,8.766336999651016e-10,1.2481117445158133e-09,1.53136385407304e-05,3.9232258737656985e-08,4.2027619354372176e-13,3.0442989107210096e-14,2.202361094959623e-09,0.27294900199148686,0.0006942002270382723,0.7238404119450662,0.0001266495537445896,0.0023721169084684763,3.586785048233452e-12,4.1934202327824093e-07,1.1781297968513724e-09,1.0594584942148625e-09,1.2575824881834106e-10,1.7163031910672362e-05,3.252112218365476e-08,2.7812022258026614e-13,1.6032067944777678e-14,2.111912037306807e-09
6.399999796899344e-19,1.9310064841087413,100000.0,0.43207138155587144,773.15,2.467840370674753e-16,0.02389999999999976,0.015899999999999758,2.4678403708376e-16,3.814969563732525e-37,5.428248408104989e-27,0.9601999999999999,0.29606915166111597,0.051295798092619395,0.5601494585439489,0.00012086089464847334,0.03180533210346065,2.836121407509987e-08,9.764120765436939e-08,9.840481902128787e-11,6.308993033496951e-11,4.8961016439494556e-12,0.06044712913091951,0.0001121123071154474,3.543845548673147e-12,2.708720522424416e-15,3.109381287907525e-08,0.3168406505127845,0.00024434324409219703,0.6824141785248777,8.05157799758109e-05,0.0004188178773749609,2.977865812210079e-11,3.033160754936647e-07,8.332881795163404e-10,1.1744535642550834e-09,1.999761283577373e-10,1.1868422330894003e-06,4.942978395678522e-10,9.412639723190617e-14,3.661468125556737e-15,1.1706940393966597e-09,0.6364744967905367,0.00044033645909288274,0.36292572860724803,2.2734422065724885e-06,0.00015710167274499178,3.992536804760282e-13,1.8219574397696567e-08,5.072451346331867e-10,2.1896659715940653e-10,2.1297820989054314e-13,1.5500588739726276e-08,2.8551963393299537e-08,1.3214034461280817e-13,1.9503320126943666e-15,2.9086118900608668e-11,0.2082552811558267,0.0006758249379337964,0.7876152472699033,0.0016729777917644428,0.001764965208421549,2.849265448259256e-10,3.4577506454644997e-07,3.778025305534333e-10,8.766336999661388e-10,1.248111744512519e-09,1.531363854069262e-05,3.92322587375911e-08,4.202761935433372e-13,3.044298910720423e-14,2.2023610949642102e-09,0.27294900199085287,0.0006942002270369893,0.7238404119457089,0.00012664955374425984,0.0023721169084612746,3.5867850485745342e-12,4.193420232772646e-07,1.1781297968552335e-09,1.0594584942185767e-09,1.2575824881798318e-10,1.7163031910703333e-05,3.252112218372875e-08,2.7812022258096145e-13,1.603206794482231e-14,2.1119120373165008e-09
1.2799999593798688e-18,1.9310064841087413,100000.0,0.43207138155587144,773.15,4.935680741449932e-16,0.023899999999999515,0.015899999999999512,4.935680741775627e-16,7.62993912774442e-37,1.0856496815702149e-26,0.9601999999999999,0.29606915166112524,0.05129579809261659,0.5601494585439046,0.00012086089464845759,0.03180533210346092,2.8361214075097455e-08,9.764120765437181e-08,9.840481902126618e-11,6.30899303349504e-11,4.89610164394781e-12,0.060447129130956484,0.00011211230711550637,3.5438455486747068e-12,2.7087205224253736e-15,3.109381287896854e-08,0.31684065051302696,0.0002443432440926126,0.6824141785246347,8.051577997590546e-05,0.0004188178773751074,2.977865812311046e-11,3.033160754938937e-07,8.332881795148431e-10,1.174453564253086e-09,1.9997612835796355e-10,1.1868422330867826e-06,4.942978395672246e-10,9.412639723186829e-14,3.661468125558698e-15,1.1706940393947685e-09,0.6364744967906574,0.00044033645909330975,0.3629257286071273,2.273442206572415e-06,0.000157101672744968,3.992536804776196e-13,1.8219574397699833e-08,5.072451346316268e-10,2.1896659715874608e-10,2.1297820989057522e-13,1.5500588739709884e-08,2.8551963393291616e-08,1.3214034461287454e-13,1.9503320126964874e-15,2.9086118900543608e-11,0.2082552811563991,0.0006758249379356008,0.7876152472693202,0.0016729777917683572,0.0017649652084263988,2.8492654482750165e-10,3.457750645473969e-07,3.778025305522494e-10,8.766336999648232e-10,1.248111744515514e-09,1.5313638540743512e-05,3.9232258737718316e-08,4.202761935446862e-13,3.04429891073027e-14,2.2023610949609437e-09,0.2729490019914716,0.0006942002270391366,0.7238404119450834,0.0001266495537445935,0.002372116908465763,3.586785049274348e-12,4.1934202327821086e-07,1.1781297968515813e-09,1.0594584942150606e-09,1.2575824881831415e-10,1.716303191069104e-05,3.252112218373243e-08,2.7812022258126846e-13,1.6032067944854583e-14,2.1119120373098477e-09
2.5599999187597377e-18,1.9310064841087413,100000.0,0.43207138155587144,773.15,9.871361482993863e-16,0.023899999999999023,0.015899999999999023,9.87136148364525e-16,1.525987825573776e-36,2.1712993630965836e-26,0.9601999999999999,0.2960691516610731,0.05129579809265475,0.5601494585438948,0.00012086089464836044,0.031805332103420104,2.836121407506118e-08,9.764120765435621e-08,9.840481902123483e-11,6.308993033491843e-11,4.896101643945956e-12,0.06044712913102129,0.0001121123071157297,3.5438455486850267e-12,2.7087205224357554e-15,3.1093812878985386e-08,0.31684065051302895,0.00024434324409307003,0.6824141785246327,8.051577997591994e-05,0.0004188178773744997,2.977865812508748e-11,3.0331607549388924e-07,8.332881795149887e-10,1.1744535642532814e-09,1.999761283579302e-10,1.1868422330884578e-06,4.942978395688447e-10,9.412639723230511e-14,3.6614681255824194e-15,1.1706940393969107e-09,0.636474496790658,0.0004403364590940242,0.36292572860712596,2.2734422065710003e-06,0.00015710167274475217,3.9925368048065897e-13,1.8219574397699472e-08,5.072451346313558e-10,2.189665971586141e-10,2.1297820989053097e-13,1.5500588739725703e-08,2.855196339336692e-08,1.3214034461343734e-13,1.9503320127067063e-15,2.908611890059003e-11,0.20825528115640424,0.0006758249379362428,0.7876152472693176,0.0016729777917674498,0.001764965208424193,2.849265448288299e-10,3.4577506454739844e-07,3.7780253055222074e-10,8.76633699964403e-10,1.2481117445152661e-09,1.5313638540763004e-05,3.9232258737804396e-08,4.2027619354601054e-13,3.044298910742844e-14,2.2023610949626047e-09,0.2729490019914768,0.0006942002270403558,0.7238404119450802,0.0001266495537446129,0.002372116908462403,3.5867850506624524e-12,4.1934202327821033e-07,1.17812979685171e-09,1.0594584942151772e-09,1.257582488182947e-10,1.7163031910715483e-05,3.25211221838352e-08,2.781202225826008e-13,1.6032067944957005e-14,2.1119120373135357e-09
